YEAR,PERWT,BPL,ANCESTR1,OCC1990
1980,2004.6,39,22,207
1980,2004.6,51,939,848
1980,2004.6,39,939,276
1980,2004.6,42,50,634
1980,2004.6,21,22,453
1980,2004.6,42,50,883
1980,2004.6,1,900,889
1980,2004.6,1,900,156
1980,2004.6,39,142,734
1980,2004.6,21,22,779
1980,2004.6,39,22,785
1980,2004.6,26,148,804
1980,2004.6,39,32,379
1980,2004.6,39,32,878
1980,2004.6,39,32,486
1980,2004.6,39,32,785
1980,2004.6,54,51,544
1980,2004.6,54,21,675
1980,2004.6,1,900,453
1980,2004.6,18,50,706
1980,2004.6,22,900,365
1980,2004.6,1,900,453
1980,2004.6,39,900,516
1980,2004.6,39,900,447
1980,2004.6,1,900,643
1980,2004.6,39,939,323
1980,2004.6,39,900,167
1980,2004.6,39,900,337
1980,2004.6,39,111,567
1980,2004.6,47,50,874
1980,2004.6,47,21,344
1980,2004.6,1,939,748
1980,2004.6,1,939,18
1980,2004.6,1,939,748
1980,2004.6,39,51,573
1980,2004.6,47,50,888
1980,2004.6,21,900,637
1980,2004.6,45,900,549
1980,2004.6,39,22,637
1980,2004.6,42,88,22
1980,2004.6,18,939,313
1980,2004.6,39,22,628
1980,2004.6,45,900,407
1980,2004.6,39,32,585
1980,2004.6,39,22,274
1980,2004.6,39,154,723
1980,2004.6,39,900,313
1980,2004.6,39,154,13
1980,2004.6,54,32,585
1980,2004.6,54,50,703
1980,2004.6,39,50,364
1980,2004.6,39,153,365
1980,2004.6,39,21,364
1980,2004.6,21,939,869
1980,2004.6,39,900,457
1980,2004.6,39,900,338
1980,2004.6,45,900,207
1980,2004.6,1,900,719
1980,2004.6,39,900,344
1980,2004.6,39,50,22
1980,2004.6,39,50,207
1980,2004.6,39,32,234
1980,2004.6,39,32,207
1980,2004.6,39,22,308
1980,2004.6,39,125,274
1980,2004.6,47,32,274
1980,2004.6,54,46,796
1980,2004.6,39,46,313
1980,2004.6,39,112,525
1980,2004.6,39,22,435
1980,2004.6,39,32,253
1980,2004.6,54,142,724
1980,2004.6,39,32,804
1980,2004.6,39,154,313
1980,2004.6,39,142,14
1980,2004.6,39,142,804
1980,2004.6,39,50,435
1980,2004.6,39,171,22
1980,2004.6,42,32,22
1980,2004.6,39,51,313
1980,2004.6,39,142,313
1980,2004.6,20,22,207
1980,2004.6,39,125,796
1980,2004.6,39,32,468
1980,2004.6,39,22,228
1980,2004.6,39,51,214
1980,2004.6,39,32,229
1980,2004.6,39,125,376
1980,2004.6,39,125,326
1980,2004.6,39,142,785
1980,2004.6,39,111,217
1980,2004.6,39,171,383
1980,2004.6,39,51,444
1980,2004.6,39,32,706
1980,2004.6,54,900,453
1980,2004.6,42,153,796
1980,2004.6,42,142,313
1980,2004.6,39,900,544
1980,2004.6,1,900,407
1980,2004.6,39,22,22
1980,2004.6,21,50,804
1980,2004.6,39,142,276
1980,2004.6,42,109,888
1980,2004.6,39,900,453
1980,2004.6,39,22,634
1980,2004.6,39,32,417
1980,2004.6,39,50,563
1980,2004.6,39,142,313
1980,2004.6,39,51,365
1980,2004.6,36,22,178
1980,2004.6,39,900,848
1980,2004.6,39,900,154
1980,2004.6,39,50,14
1980,2004.6,39,51,364
1980,2004.6,17,125,84
1980,2004.6,39,22,95
1980,2004.6,28,900,447
1980,2004.6,1,900,486
1980,2004.6,39,900,313
1980,2004.6,5,22,243
1980,2004.6,17,22,65
1980,2004.6,39,142,303
1980,2004.6,39,32,22
1980,2004.6,39,22,356
1980,2004.6,39,22,313
1980,2004.6,39,154,203
1980,2004.6,39,111,22
1980,2004.6,39,51,579
1980,2004.6,36,32,274
1980,2004.6,36,148,156
1980,2004.6,39,50,13
1980,2004.6,42,22,313
1980,2004.6,39,50,527
1980,2004.6,39,50,228
1980,2004.6,39,51,804
1980,2004.6,39,32,313
1980,2004.6,39,939,13
1980,2004.6,39,939,188
1980,2004.6,39,22,808
1980,2004.6,39,32,185
1980,2004.6,39,51,567
1980,2004.6,26,939,274
1980,2004.6,26,939,23
1980,2004.6,42,51,22
1980,2004.6,54,22,95
1980,2004.6,39,32,253
1980,2004.6,39,125,804
1980,2004.6,39,111,303
1980,2004.6,39,142,785
1980,2004.6,39,32,313
1980,2004.6,47,22,804
1980,2004.6,39,171,628
1980,2004.6,39,21,13
1980,2004.6,39,32,243
1980,2004.6,39,32,558
1980,2004.6,39,142,18
1980,2004.6,39,154,95
1980,2004.6,34,32,195
1980,2004.6,39,22,95
1980,2004.6,42,32,634
1980,2004.6,32,32,458
1980,2004.6,37,22,13
1980,2004.6,39,50,274
1980,2004.6,39,142,365
1980,2004.6,39,22,779
1980,2004.6,39,32,23
1980,2004.6,39,51,227
1980,2004.6,39,32,355
1980,2004.6,39,50,549
1980,2004.6,51,50,785
1980,2004.6,39,50,364
1980,2004.6,39,32,889
1980,2004.6,39,154,13
1980,2004.6,32,22,447
1980,2004.6,39,22,13
1980,2004.6,39,125,435
1980,2004.6,39,142,365
1980,2004.6,42,22,585
1980,2004.6,39,22,274
1980,2004.6,39,32,505
1980,2004.6,42,22,22
1980,2004.6,39,51,337
1980,2004.6,39,32,7
1980,2004.6,17,88,7
1980,2004.6,42,125,156
1980,2004.6,39,32,22
1980,2004.6,39,32,274
1980,2004.6,39,22,276
1980,2004.6,47,22,22
1980,2004.6,47,22,277
1980,2004.6,39,50,628
1980,2004.6,39,51,445
1980,2004.6,39,50,53
1980,2004.6,39,22,164
1980,2004.6,39,939,637
1980,2004.6,26,32,35
1980,2004.6,53,22,356
1980,2004.6,39,24,314
1980,2004.6,21,51,447
1980,2004.6,39,32,757
1980,2004.6,39,125,355
1980,2004.6,39,89,365
1980,2004.6,39,32,253
1980,2004.6,39,22,156
1980,2004.6,42,22,804
1980,2004.6,54,920,889
1980,2004.6,39,32,344
1980,2004.6,39,125,22
1980,2004.6,39,51,434
1980,2004.6,39,142,313
1980,2004.6,39,24,783
1980,2004.6,54,920,313
1980,2004.6,39,920,174
1980,2004.6,39,22,447
1980,2004.6,39,22,43
1980,2004.6,39,153,848
1980,2004.6,39,50,379
1980,2004.6,39,21,383
1980,2004.6,42,46,45
1980,2004.6,42,22,243
1980,2004.6,39,153,274
1980,2004.6,42,97,188
1980,2004.6,39,32,804
1980,2004.6,39,97,889
1980,2004.6,34,939,274
1980,2004.6,39,939,156
1980,2004.6,39,32,157
1980,2004.6,39,46,436
1980,2004.6,37,900,95
1980,2004.6,39,900,364
1980,2004.6,42,900,336
1980,2004.6,39,153,95
1980,2004.6,42,51,375
1980,2004.6,39,88,22
1980,2004.6,1,900,796
1980,2004.6,39,900,313
1980,2004.6,42,32,796
1980,2004.6,39,32,804
1980,2004.6,29,22,518
1980,2004.6,39,32,95
1980,2004.6,39,939,686
1980,2004.6,39,21,804
1980,2004.6,39,32,378
1980,2004.6,39,51,779
1980,2004.6,39,125,283
1980,2004.6,39,32,13
1980,2004.6,39,51,804
1980,2004.6,39,46,254
1980,2004.6,39,26,335
1980,2004.6,39,46,23
1980,2004.6,39,51,379
1980,2004.6,39,142,274
1980,2004.6,26,32,628
1980,2004.6,39,51,796
1980,2004.6,39,142,316
1980,2004.6,39,32,505
1980,2004.6,39,153,439
1980,2004.6,39,88,7
1980,2004.6,39,22,159
1980,2004.6,39,51,637
1980,2004.6,39,50,313
1980,2004.6,39,22,274
1980,2004.6,39,142,166
1980,2004.6,39,900,575
1980,2004.6,39,21,567
1980,2004.6,39,32,313
1980,2004.6,47,32,365
1980,2004.6,39,50,22
1980,2004.6,39,22,22
1980,2004.6,39,32,783
1980,2004.6,500,706,235
1980,2004.6,47,22,558
1980,2004.6,6,50,176
1980,2004.6,42,22,156
1980,2004.6,39,50,22
1980,2004.6,54,51,779
1980,2004.6,39,22,185
1980,2004.6,39,32,22
1980,2004.6,39,46,43
1980,2004.6,39,32,22
1980,2004.6,54,125,774
1980,2004.6,39,32,337
1980,2004.6,42,142,804
1980,2004.6,6,142,337
1980,2004.6,39,22,889
1980,2004.6,39,88,229
1980,2004.6,54,22,316
1980,2004.6,39,26,313
1980,2004.6,39,32,308
1980,2004.6,39,32,503
1980,2004.6,6,32,313
1980,2004.6,39,111,756
1980,2004.6,39,50,436
1980,2004.6,39,22,585
1980,2004.6,39,32,313
1980,2004.6,39,153,446
1980,2004.6,39,171,575
1980,2004.6,39,22,389
1980,2004.6,39,125,804
1980,2004.6,50,50,205
1980,2004.6,1,900,436
1980,2004.6,39,32,473
1980,2004.6,39,176,473
1980,2004.6,39,88,59
1980,2004.6,42,142,277
1980,2004.6,36,50,243
1980,2004.6,39,32,373
1980,2004.6,39,32,435
1980,2004.6,54,125,796
1980,2004.6,39,142,379
1980,2004.6,39,125,628
1980,2004.6,42,50,755
1980,2004.6,39,939,706
1980,2004.6,39,425,13
1980,2004.6,39,125,228
1980,2004.6,36,21,628
1980,2004.6,36,125,156
1980,2004.6,39,32,628
1980,2004.6,42,50,888
1980,2004.6,39,51,755
1980,2004.6,39,51,796
1980,2004.6,42,51,379
1980,2004.6,39,22,628
1980,2004.6,39,32,446
1980,2004.6,37,22,523
1980,2004.6,42,153,22
1980,2004.6,39,939,708
1980,2004.6,18,939,443
1980,2004.6,39,939,823
1980,2004.6,39,50,734
1980,2004.6,39,88,888
1980,2004.6,42,88,156
1980,2004.6,39,900,707
1980,2004.6,39,51,709
1980,2004.6,39,939,436
1980,2004.6,47,900,796
1980,2004.6,39,32,577
1980,2004.6,39,22,444
1980,2004.6,24,22,518
1980,2004.6,54,50,337
1980,2004.6,12,51,889
1980,2004.6,39,32,303
1980,2004.6,39,88,14
1980,2004.6,39,50,156
1980,2004.6,39,51,22
1980,2004.6,39,22,274
1980,2004.6,47,900,514
1980,2004.6,5,26,167
1980,2004.6,39,88,628
1980,2004.6,39,32,274
1980,2004.6,39,32,373
1980,2004.6,39,32,243
1980,2004.6,54,22,277
1980,2004.6,39,50,276
1980,2004.6,39,32,637
1980,2004.6,39,50,217
1980,2004.6,39,50,95
1980,2004.6,39,32,804
1980,2004.6,39,939,804
1980,2004.6,39,50,634
1980,2004.6,39,153,383
1980,2004.6,54,88,799
1980,2004.6,39,26,709
1980,2004.6,39,50,447
1980,2004.6,21,22,274
1980,2004.6,39,32,458
1980,2004.6,39,940,479
1980,2004.6,39,940,479
1980,2004.6,17,935,883
1980,2004.6,39,89,425
1980,2004.6,39,142,628
1980,2004.6,39,50,13
1980,2004.6,39,97,337
1980,2004.6,39,32,645
1980,2004.6,39,50,274
1980,2004.6,39,939,889
1980,2004.6,39,32,888
1980,2004.6,39,32,156
1980,2004.6,39,32,518
1980,2004.6,39,32,426
1980,2004.6,21,22,447
1980,2004.6,39,152,453
1980,2004.6,39,32,337
1980,2004.6,37,900,628
1980,2004.6,37,900,719
1980,2004.6,500,706,55
1980,2004.6,39,50,824
1980,2004.6,39,939,364
1980,2004.6,39,32,22
1980,2004.6,39,22,779
1980,2004.6,39,32,95
1980,2004.6,42,88,405
1980,2004.6,39,22,549
1980,2004.6,39,32,337
1980,2004.6,39,32,804
1980,2004.6,39,22,527
1980,2004.6,39,939,523
1980,2004.6,54,939,276
1980,2004.6,39,32,628
1980,2004.6,21,32,883
1980,2004.6,39,22,217
1980,2004.6,39,22,383
1980,2004.6,18,50,634
1980,2004.6,39,32,277
1980,2004.6,39,32,889
1980,2004.6,39,22,274
1980,2004.6,21,50,634
1980,2004.6,39,22,274
1980,2004.6,19,32,95
1980,2004.6,39,50,479
1980,2004.6,39,920,804
1980,2004.6,39,22,163
1980,2004.6,39,22,453
1980,2004.6,42,97,243
1980,2004.6,39,22,254
1980,2004.6,26,22,796
1980,2004.6,17,939,628
1980,2004.6,39,142,473
1980,2004.6,17,32,274
1980,2004.6,39,22,55
1980,2004.6,29,50,22
1980,2004.6,29,50,274
1980,2004.6,39,50,575
1980,2004.6,39,32,458
1980,2004.6,42,32,156
1980,2004.6,39,91,313
1980,2004.6,39,22,435
1980,2004.6,39,22,337
1980,2004.6,39,22,796
1980,2004.6,39,32,563
1980,2004.6,39,32,313
1980,2004.6,39,32,274
1980,2004.6,48,291,7
1980,2004.6,39,939,57
1980,2004.6,39,939,274
1980,2004.6,39,32,473
1980,2004.6,39,32,243
1980,2004.6,39,32,575
1980,2004.6,39,32,447
1980,2004.6,39,32,709
1980,2004.6,39,32,889
1980,2004.6,18,111,23
1980,2004.6,39,32,274
1980,2004.6,39,32,337
1980,2004.6,39,32,577
1980,2004.6,39,32,276
1980,2004.6,39,32,877
1980,2004.6,39,32,447
1980,2004.6,39,32,785
1980,2004.6,39,22,473
1980,2004.6,39,22,156
1980,2004.6,39,22,157
1980,2004.6,39,22,779
1980,2004.6,39,88,804
1980,2004.6,39,22,313
1980,2004.6,23,32,163
1980,2004.6,39,22,444
1980,2004.6,54,22,479
1980,2004.6,39,26,444
1980,2004.6,47,22,796
1980,2004.6,21,50,253
1980,2004.6,39,50,22
1980,2004.6,54,22,22
1980,2004.6,21,88,796
1980,2004.6,39,22,435
1980,2004.6,18,32,22
1980,2004.6,39,32,473
1980,2004.6,39,51,274
1980,2004.6,29,97,883
1980,2004.6,54,22,889
1980,2004.6,39,32,804
1980,2004.6,54,50,709
1980,2004.6,39,50,436
1980,2004.6,39,22,95
1980,2004.6,39,32,518
1980,2004.6,39,22,785
1980,2004.6,39,125,105
1980,2004.6,39,22,579
1980,2004.6,39,144,558
1980,2004.6,36,32,204
1980,2004.6,39,51,563
1980,2004.6,39,920,887
1980,2004.6,39,32,804
1980,2004.6,39,920,337
1980,2004.6,39,22,507
1980,2004.6,39,32,516
1980,2004.6,54,32,808
1980,2004.6,54,50,274
1980,2004.6,54,142,558
1980,2004.6,39,939,27
1980,2004.6,54,32,174
1980,2004.6,54,148,178
1980,2004.6,54,125,25
1980,2004.6,39,32,723
1980,2004.6,36,32,274
1980,2004.6,36,50,319
1980,2004.6,39,939,614
1980,2004.6,39,939,243
1980,2004.6,39,32,507
1980,2004.6,39,939,274
1980,2004.6,39,22,486
1980,2004.6,39,22,703
1980,2004.6,39,50,27
1980,2004.6,39,91,356
1980,2004.6,39,32,518
1980,2004.6,39,32,95
1980,2004.6,39,32,523
1980,2004.6,39,22,319
1980,2004.6,39,32,518
1980,2004.6,39,32,313
1980,2004.6,39,97,889
1980,2004.6,34,50,479
1980,2004.6,42,142,213
1980,2004.6,39,51,804
1980,2004.6,54,920,379
1980,2004.6,39,32,313
1980,2004.6,13,900,22
1980,2004.6,1,900,803
1980,2004.6,1,900,326
1980,2004.6,39,152,157
1980,2004.6,29,88,303
1980,2004.6,39,32,365
1980,2004.6,39,22,518
1980,2004.6,36,88,313
1980,2004.6,39,22,889
1980,2004.6,51,22,274
1980,2004.6,39,50,518
1980,2004.6,42,32,385
1980,2004.6,39,22,779
1980,2004.6,5,32,443
1980,2004.6,42,32,23
1980,2004.6,25,22,22
1980,2004.6,45,32,243
1980,2004.6,39,32,156
1980,2004.6,39,82,22
1980,2004.6,54,900,859
1980,2004.6,19,32,575
1980,2004.6,500,706,164
1980,2004.6,39,32,319
1980,2004.6,21,939,703
1980,2004.6,25,51,274
1980,2004.6,25,26,277
1980,2004.6,42,51,335
1980,2004.6,54,50,869
1980,2004.6,39,50,889
1980,2004.6,37,900,435
1980,2004.6,19,32,97
1980,2004.6,54,939,558
1980,2004.6,28,900,563
1980,2004.6,42,32,779
1980,2004.6,39,900,453
1980,2004.6,39,32,448
1980,2004.6,39,900,804
1980,2004.6,54,900,813
1980,2004.6,39,939,405
1980,2004.6,39,50,274
1980,2004.6,36,900,303
1980,2004.6,28,900,207
1980,2004.6,39,50,505
1980,2004.6,39,22,337
1980,2004.6,17,88,103
1980,2004.6,48,22,14
1980,2004.6,39,920,22
1980,2004.6,39,32,744
1980,2004.6,39,21,706
1980,2004.6,39,22,468
1980,2004.6,6,26,243
1980,2004.6,39,900,376
1980,2004.6,39,22,22
1980,2004.6,39,97,243
1980,2004.6,39,88,379
1980,2004.6,39,22,22
1980,2004.6,42,22,518
1980,2004.6,39,32,804
1980,2004.6,39,32,22
1980,2004.6,54,32,319
1980,2004.6,39,51,417
1980,2004.6,26,939,653
1980,2004.6,39,939,889
1980,2004.6,39,22,575
1980,2004.6,39,32,315
1980,2004.6,39,51,779
1980,2004.6,39,32,534
1980,2004.6,39,97,23
1980,2004.6,12,32,154
1980,2004.6,39,32,303
1980,2004.6,39,50,274
1980,2004.6,39,22,337
1980,2004.6,39,939,453
1980,2004.6,39,22,14
1980,2004.6,39,22,156
1980,2004.6,42,22,229
1980,2004.6,47,21,888
1980,2004.6,39,32,57
1980,2004.6,27,82,157
1980,2004.6,39,50,808
1980,2004.6,39,22,534
1980,2004.6,39,22,436
1980,2004.6,39,21,804
1980,2004.6,21,939,505
1980,2004.6,13,939,313
1980,2004.6,39,22,16
1980,2004.6,39,32,156
1980,2004.6,54,940,274
1980,2004.6,21,50,558
1980,2004.6,39,32,274
1980,2004.6,39,50,303
1980,2004.6,39,22,157
1980,2004.6,39,97,195
1980,2004.6,39,32,888
1980,2004.6,54,22,253
1980,2004.6,10,22,313
1980,2004.6,54,32,637
1980,2004.6,39,50,389
1980,2004.6,39,22,22
1980,2004.6,39,939,804
1980,2004.6,20,939,468
1980,2004.6,39,22,534
1980,2004.6,39,22,283
1980,2004.6,28,900,709
1980,2004.6,39,900,458
1980,2004.6,39,32,634
1980,2004.6,39,50,373
1980,2004.6,24,22,13
1980,2004.6,39,32,709
1980,2004.6,39,32,469
1980,2004.6,21,900,579
1980,2004.6,39,26,22
1980,2004.6,39,91,308
1980,2004.6,39,32,589
1980,2004.6,39,88,527
1980,2004.6,39,97,254
1980,2004.6,26,32,156
1980,2004.6,39,50,156
1980,2004.6,21,22,804
1980,2004.6,39,939,387
1980,2004.6,39,32,189
1980,2004.6,39,32,174
1980,2004.6,21,32,708
1980,2004.6,6,900,703
1980,2004.6,21,900,326
1980,2004.6,39,900,804
1980,2004.6,39,900,453
1980,2004.6,39,129,735
1980,2004.6,39,900,889
1980,2004.6,39,50,883
1980,2004.6,39,32,36
1980,2004.6,39,22,22
1980,2004.6,42,939,905
1980,2004.6,1,939,785
1980,2004.6,39,900,888
1980,2004.6,54,32,156
1980,2004.6,39,32,156
1980,2004.6,6,22,905
1980,2004.6,39,148,379
1980,2004.6,39,32,22
1980,2004.6,39,32,274
1980,2004.6,21,22,13
1980,2004.6,21,22,779
1980,2004.6,39,32,355
1980,2004.6,39,32,33
1980,2004.6,39,32,274
1980,2004.6,17,32,253
1980,2004.6,17,32,383
1980,2004.6,39,22,461
1980,2004.6,39,900,276
1980,2004.6,28,50,435
1980,2004.6,39,22,696
1980,2004.6,39,51,274
1980,2004.6,39,22,314
1980,2004.6,39,900,447
1980,2004.6,18,22,434
1980,2004.6,39,32,734
1980,2004.6,39,22,337
1980,2004.6,39,32,558
1980,2004.6,39,32,96
1980,2004.6,21,50,379
1980,2004.6,44,935,22
1980,2004.6,39,900,313
1980,2004.6,21,22,779
1980,2004.6,39,22,313
1980,2004.6,1,900,684
1980,2004.6,39,32,628
1980,2004.6,39,22,313
1980,2004.6,39,32,55
1980,2004.6,21,22,313
1980,2004.6,26,142,277
1980,2004.6,39,22,748
1980,2004.6,39,32,57
1980,2004.6,39,32,468
1980,2004.6,39,900,308
1980,2004.6,39,900,779
1980,2004.6,24,32,905
1980,2004.6,47,22,313
1980,2004.6,39,32,348
1980,2004.6,39,88,22
1980,2004.6,21,32,796
1980,2004.6,39,32,505
1980,2004.6,39,32,22
1980,2004.6,21,50,869
1980,2004.6,21,50,744
1980,2004.6,9,88,173
1980,2004.6,39,88,313
1980,2004.6,21,32,418
1980,2004.6,42,32,319
1980,2004.6,39,32,779
1980,2004.6,1,32,7
1980,2004.6,47,22,178
1980,2004.6,39,22,303
1980,2004.6,39,22,376
1980,2004.6,21,22,389
1980,2004.6,39,32,779
1980,2004.6,39,88,25
1980,2004.6,39,32,178
1980,2004.6,48,32,156
1980,2004.6,39,50,315
1980,2004.6,54,920,303
1980,2004.6,39,32,804
1980,2004.6,39,22,808
1980,2004.6,26,22,447
1980,2004.6,39,920,174
1980,2004.6,42,51,13
1980,2004.6,39,22,22
1980,2004.6,21,22,373
1980,2004.6,21,50,783
1980,2004.6,21,22,157
1980,2004.6,39,50,207
1980,2004.6,39,22,59
1980,2004.6,39,939,514
1980,2004.6,34,939,27
1980,2004.6,39,939,523
1980,2004.6,39,939,769
1980,2004.6,39,32,779
1980,2004.6,21,32,796
1980,2004.6,39,22,313
1980,2004.6,39,900,276
1980,2004.6,39,22,538
1980,2004.6,39,22,634
1980,2004.6,21,22,785
1980,2004.6,39,32,706
1980,2004.6,54,32,217
1980,2004.6,39,32,518
1980,2004.6,39,32,337
1980,2004.6,55,32,64
1980,2004.6,34,32,95
1980,2004.6,39,900,468
1980,2004.6,39,900,405
1980,2004.6,39,900,203
1980,2004.6,39,900,579
1980,2004.6,48,900,696
1980,2004.6,29,900,95
1980,2004.6,39,50,274
1980,2004.6,39,900,461
1980,2004.6,39,920,379
1980,2004.6,39,939,447
1980,2004.6,39,900,453
1980,2004.6,39,900,156
1980,2004.6,39,32,22
1980,2004.6,39,142,183
1980,2004.6,39,32,157
1980,2004.6,47,939,759
1980,2004.6,45,939,785
1980,2004.6,39,32,95
1980,2004.6,13,900,875
1980,2004.6,36,32,27
1980,2004.6,29,11,78
1980,2004.6,39,32,22
1980,2004.6,39,32,156
1980,2004.6,39,91,447
1980,2004.6,39,32,157
1980,2004.6,13,939,379
1980,2004.6,39,32,749
1980,2004.6,21,32,436
1980,2004.6,39,22,804
1980,2004.6,39,939,315
1980,2004.6,36,22,22
1980,2004.6,20,32,159
1980,2004.6,25,22,22
1980,2004.6,39,32,785
1980,2004.6,53,32,436
1980,2004.6,39,32,274
1980,2004.6,39,125,22
1980,2004.6,39,32,95
1980,2004.6,39,50,22
1980,2004.6,39,32,243
1980,2004.6,21,900,319
1980,2004.6,39,32,354
1980,2004.6,21,22,453
1980,2004.6,21,22,337
1980,2004.6,39,939,804
1980,2004.6,39,939,178
1980,2004.6,39,32,575
1980,2004.6,39,32,313
1980,2004.6,39,32,734
1980,2004.6,39,22,274
1980,2004.6,39,900,628
1980,2004.6,39,900,447
1980,2004.6,39,32,348
1980,2004.6,39,32,447
1980,2004.6,39,32,156
1980,2004.6,42,22,274
1980,2004.6,54,50,505
1980,2004.6,39,50,22
1980,2004.6,39,32,418
1980,2004.6,39,21,243
1980,2004.6,39,50,885
1980,2004.6,1,900,808
1980,2004.6,1,900,308
1980,2004.6,39,22,579
1980,2004.6,18,88,253
1980,2004.6,39,50,458
1980,2004.6,39,32,35
1980,2004.6,39,920,22
1980,2004.6,39,26,457
1980,2004.6,39,32,458
1980,2004.6,39,32,22
1980,2004.6,37,22,804
1980,2004.6,20,26,585
1980,2004.6,39,32,55
1980,2004.6,39,32,468
1980,2004.6,39,32,204
1980,2004.6,39,82,178
1980,2004.6,39,50,379
1980,2004.6,39,50,178
1980,2004.6,39,22,785
1980,2004.6,39,22,55
1980,2004.6,39,939,804
1980,2004.6,39,21,628
1980,2004.6,21,32,744
1980,2004.6,17,22,22
1980,2004.6,39,32,254
1980,2004.6,39,21,888
1980,2004.6,21,32,549
1980,2004.6,21,22,378
1980,2004.6,39,97,156
1980,2004.6,39,32,567
1980,2004.6,24,50,447
1980,2004.6,54,920,518
1980,2004.6,20,22,157
1980,2004.6,42,51,447
1980,2004.6,39,26,628
1980,2004.6,39,32,373
1980,2004.6,39,22,22
1980,2004.6,21,50,869
1980,2004.6,21,32,883
1980,2004.6,21,26,447
1980,2004.6,39,22,203
1980,2004.6,39,22,303
1980,2004.6,39,32,423
1980,2004.6,39,32,423
1980,2004.6,39,22,527
1980,2004.6,39,88,313
1980,2004.6,39,32,274
1980,2004.6,39,32,783
1980,2004.6,39,22,453
1980,2004.6,39,32,436
1980,2004.6,39,22,87
1980,2004.6,39,50,719
1980,2004.6,39,32,759
1980,2004.6,39,32,567
1980,2004.6,39,22,22
1980,2004.6,39,32,889
1980,2004.6,39,32,783
1980,2004.6,39,21,22
1980,2004.6,39,22,844
1980,2004.6,39,22,436
1980,2004.6,21,22,538
1980,2004.6,21,22,313
1980,2004.6,54,22,877
1980,2004.6,39,32,763
1980,2004.6,28,900,435
1980,2004.6,39,88,779
1980,2004.6,39,920,15
1980,2004.6,39,939,779
1980,2004.6,39,21,355
1980,2004.6,21,920,435
1980,2004.6,39,939,558
1980,2004.6,39,22,156
1980,2004.6,21,22,844
1980,2004.6,39,22,383
1980,2004.6,39,22,796
1980,2004.6,39,22,585
1980,2004.6,39,22,779
1980,2004.6,54,32,594
1980,2004.6,39,32,276
1980,2004.6,24,22,744
1980,2004.6,39,50,888
1980,2004.6,39,22,889
1980,2004.6,54,22,364
1980,2004.6,18,50,696
1980,2004.6,39,22,48
1980,2004.6,39,22,22
1980,2004.6,39,22,337
1980,2004.6,39,22,889
1980,2004.6,39,22,719
1980,2004.6,39,26,616
1980,2004.6,39,50,243
1980,2004.6,40,900,844
1980,2004.6,40,900,436
1980,2004.6,40,939,594
1980,2004.6,40,22,614
1980,2004.6,17,22,214
1980,2004.6,17,920,468
1980,2004.6,40,50,527
1980,2004.6,40,22,473
1980,2004.6,40,22,447
1980,2004.6,44,939,567
1980,2004.6,40,939,313
1980,2004.6,40,50,22
1980,2004.6,34,22,274
1980,2004.6,40,939,779
1980,2004.6,40,21,448
1980,2004.6,40,32,436
1980,2004.6,20,32,274
1980,2004.6,40,32,473
1980,2004.6,40,32,535
1980,2004.6,40,88,877
1980,2004.6,40,50,575
1980,2004.6,40,32,313
1980,2004.6,40,26,473
1980,2004.6,40,50,558
1980,2004.6,20,32,447
1980,2004.6,40,22,783
1980,2004.6,40,32,96
1980,2004.6,5,50,387
1980,2004.6,40,920,303
1980,2004.6,35,920,809
1980,2004.6,40,111,376
1980,2004.6,40,26,156
1980,2004.6,5,939,558
1980,2004.6,40,50,96
1980,2004.6,40,50,337
1980,2004.6,5,22,385
1980,2004.6,20,32,637
1980,2004.6,40,920,303
1980,2004.6,40,21,453
1980,2004.6,40,26,637
1980,2004.6,40,22,577
1980,2004.6,13,22,75
1980,2004.6,40,900,447
1980,2004.6,40,8,254
1980,2004.6,54,22,859
1980,2004.6,40,22,185
1980,2004.6,1,32,156
1980,2004.6,29,22,444
1980,2004.6,40,32,22
1980,2004.6,20,22,44
1980,2004.6,40,939,859
1980,2004.6,40,22,579
1980,2004.6,40,920,277
1980,2004.6,40,920,22
1980,2004.6,40,920,774
1980,2004.6,40,32,23
1980,2004.6,48,51,253
1980,2004.6,40,88,313
1980,2004.6,51,22,75
1980,2004.6,47,22,505
1980,2004.6,20,21,274
1980,2004.6,40,22,458
1980,2004.6,40,22,229
1980,2004.6,22,900,274
1980,2004.6,40,900,376
1980,2004.6,40,32,23
1980,2004.6,36,22,628
1980,2004.6,40,32,176
1980,2004.6,40,22,276
1980,2004.6,17,32,889
1980,2004.6,13,51,337
1980,2004.6,40,32,22
1980,2004.6,6,22,337
1980,2004.6,5,22,274
1980,2004.6,40,22,696
1980,2004.6,55,22,808
1980,2004.6,40,22,376
1980,2004.6,40,32,567
1980,2004.6,40,26,313
1980,2004.6,40,32,614
1980,2004.6,40,124,473
1980,2004.6,40,50,368
1980,2004.6,40,22,785
1980,2004.6,40,22,22
1980,2004.6,55,22,313
1980,2004.6,40,50,804
1980,2004.6,47,21,628
1980,2004.6,40,21,14
1980,2004.6,38,82,387
1980,2004.6,6,50,637
1980,2004.6,29,32,313
1980,2004.6,40,920,558
1980,2004.6,40,920,457
1980,2004.6,40,22,174
1980,2004.6,40,939,616
1980,2004.6,40,939,156
1980,2004.6,40,22,274
1980,2004.6,40,22,337
1980,2004.6,40,22,156
1980,2004.6,53,939,436
1980,2004.6,8,920,453
