"YEAR","DATANUM","SERIAL","HHWT","GQ","PERNUM","PERWT","AGE","BPL","BPLD","ANCESTR1","ANCESTR1D","OCC1990"
2000,1,5185077,2094.54,1,1,1196.88,43,200,20000,210,2101,573
2000,1,5185077,2094.54,1,2,1496.1,40,200,20000,210,2101,405
2000,1,5185875,1496.1,1,1,1496.1,39,48,4800,210,2101,214
2000,1,5186174,1795.32,1,1,3889.86,35,48,4800,211,2110,558
2000,1,5186672,2393.76,1,1,1496.1,35,48,4800,210,2101,453
2000,1,5188468,1496.1,1,2,897.66,39,200,20000,210,2101,436
2000,1,5188468,1496.1,1,5,1595.84,32,200,20000,210,2101,844
2000,1,5189365,3590.64,1,1,4488.3,35,200,20000,210,2101,585
2000,1,5192258,897.66,2,1,598.44,40,200,20000,210,2101,869
2000,1,5192258,897.66,2,2,299.22,33,200,20000,210,2101,567
2000,1,5192258,897.66,2,3,299.22,32,200,20000,210,2101,869
2000,1,5192258,897.66,2,5,598.44,36,200,20000,210,2101,869
2000,1,5192956,2692.98,1,1,2692.98,33,200,20000,210,2101,785
2000,1,5193156,1196.88,1,1,1196.88,45,48,4800,290,2900,779
2000,1,5193555,1097.14,3,1,1097.14,45,48,4800,291,2910,747
2000,1,5193953,1496.1,3,1,1496.1,34,48,4800,210,2101,869
2000,1,5194352,1196.88,1,1,1595.84,47,48,4800,211,2110,328
2000,1,5194552,2094.54,1,3,1795.32,46,48,4800,210,2101,866
2000,1,5194552,2094.54,1,4,1795.32,45,48,4800,210,2101,585
2000,1,5195250,3391.16,1,2,2692.98,32,48,4800,290,2900,198
2000,1,5195649,2692.98,1,1,1795.32,34,48,4800,210,2101,448
2000,1,5195948,2992.2,1,1,1795.32,40,48,4800,290,2900,734
2000,1,5195948,2992.2,1,2,2094.54,37,48,4800,290,2900,159
2000,1,5196248,2094.54,1,3,2992.2,35,48,4800,210,2101,383
2000,1,5197045,2094.54,1,1,2992.2,47,48,4800,211,2110,785
2000,1,5197444,2094.54,1,1,2094.54,32,48,4800,210,2101,579
2000,1,5197444,2094.54,1,2,897.66,31,48,4800,210,2101,785
2000,1,5197644,2992.2,1,1,2393.76,38,48,4800,295,2950,804
2000,1,5197843,4189.08,1,1,4787.52,37,48,4800,290,2900,447
2000,1,5198043,2992.2,1,1,2393.76,48,200,20000,210,2101,159
2000,1,5198043,2992.2,1,2,2393.76,40,48,4800,210,2101,95
2000,1,5198242,1795.32,1,1,897.66,50,48,4800,210,2101,436
2000,1,5198242,1795.32,1,2,2094.54,44,48,4800,210,2101,779
2000,1,5200536,3889.86,1,1,3291.42,46,48,4800,211,2110,337
2000,1,5201833,1795.32,1,2,1196.88,40,200,20000,210,2102,405
2000,1,5202930,3291.42,1,1,2992.2,40,200,20000,210,2101,686
2000,1,5202930,3291.42,1,2,3590.64,39,48,4800,211,2110,27
2000,1,5203030,2692.98,1,1,1795.32,30,48,4800,210,2101,274
2000,1,5204227,1496.1,1,1,2393.76,49,48,4800,290,2900,436
2000,1,5205224,2393.76,1,2,2992.2,42,48,4800,210,2101,486
2000,1,5206122,2692.98,1,1,2393.76,42,200,20000,210,2101,535
2000,1,5206122,2692.98,1,2,2692.98,39,200,20000,210,2101,275
2000,1,5206421,5685.18,1,1,4787.52,48,48,4800,210,2101,588
2000,1,5206421,5685.18,1,2,6283.62,37,48,4800,210,2101,447
2000,1,5206421,5685.18,1,6,6582.84,36,48,4800,210,2101,22
2000,1,5206620,2393.76,1,1,2393.76,37,18,1800,291,2910,274
2000,1,5206920,2094.54,1,1,2094.54,46,48,4800,210,2101,637
2000,1,5206920,2094.54,1,2,2792.72,48,48,4800,210,2101,779
2000,1,5207219,2393.76,1,2,2692.98,36,48,4800,211,2110,22
2000,1,5208815,598.44,1,2,598.44,44,48,4800,210,2101,337
2000,1,5209613,2393.76,1,1,3590.64,45,48,4800,210,2101,214
2000,1,5209613,2393.76,1,2,2094.54,50,48,4800,210,2101,95
2000,1,5209712,3590.64,1,1,4189.08,47,48,4800,210,2101,22
2000,1,5209712,3590.64,1,2,4189.08,46,48,4800,210,2101,156
2000,1,5210411,2692.98,1,2,2393.76,31,48,4800,210,2101,567
2000,1,5210909,2094.54,1,2,2992.2,41,48,4800,290,2900,319
2000,1,5211408,2393.76,1,1,2393.76,37,200,20000,210,2102,889
2000,1,5211408,2393.76,1,2,2094.54,37,200,20000,210,2102,688
2000,1,5211807,2094.54,1,1,2094.54,42,48,4800,210,2101,275
2000,1,5212006,2094.54,1,1,2992.2,35,200,20000,210,2102,866
2000,1,5212206,2094.54,1,1,2393.76,35,48,4800,210,2101,549
2000,1,5212605,1496.1,1,1,1196.88,43,48,4800,210,2101,275
2000,1,5212605,1496.1,1,2,1196.88,41,48,4800,210,2101,276
2000,1,5213203,1496.1,1,1,1496.1,31,47,4700,210,2101,159
2000,1,5213503,2992.2,1,1,2692.98,35,48,4800,290,2900,326
2000,1,5213702,3291.42,1,1,2992.2,47,48,4800,290,2900,417
2000,1,5213702,3291.42,1,2,2992.2,39,35,3500,290,2900,64
2000,1,5214699,2094.54,1,1,2094.54,36,48,4800,210,2101,199
2000,1,5214699,2094.54,1,2,2992.2,35,48,4800,210,2101,73
2000,1,5214899,2393.76,1,1,2692.98,39,200,20000,210,2101,243
2000,1,5214899,2393.76,1,2,2692.98,43,200,20000,210,2101,779
2000,1,5216694,1795.32,1,1,1496.1,46,48,4800,291,2910,243
2000,1,5216694,1795.32,1,2,1795.32,45,48,4800,210,2101,319
2000,1,5219088,2094.54,1,1,2094.54,35,48,4800,210,2101,22
2000,1,5219886,2094.54,1,3,1496.1,40,48,4800,210,2101,447
2000,1,5220185,2393.76,1,1,2393.76,33,48,4800,210,2101,439
2000,1,5221083,3291.42,1,1,2692.98,44,200,20000,210,2101,479
2000,1,5221083,3291.42,1,3,2692.98,47,200,20000,210,2101,869
2000,1,5221781,1795.32,1,1,1196.88,47,200,20000,210,2101,527
2000,1,5221781,1795.32,1,2,1496.1,46,48,4800,210,2101,159
2000,1,5222080,1795.32,1,1,2094.54,49,200,20000,210,2101,313
2000,1,5223078,2992.2,1,1,3391.16,35,48,4800,210,2101,337
2000,1,5223776,2992.2,1,1,1795.32,39,200,20000,210,2101,159
2000,1,5223875,897.66,1,1,598.44,42,48,4800,210,2101,869
2000,1,5223975,598.44,1,1,598.44,42,48,4800,210,2101,804
2000,1,5223975,598.44,1,2,598.44,38,17,1700,210,2101,991
2000,1,5223975,598.44,1,4,598.44,34,48,4800,210,2101,479
2000,1,5224175,897.66,1,2,1196.88,37,48,4800,211,2110,615
2000,1,5225072,2094.54,1,1,2194.28,50,200,20000,210,2101,567
2000,1,5225072,2094.54,1,2,1795.32,50,200,20000,210,2101,275
2000,1,5225372,1496.1,1,1,1496.1,44,200,20000,210,2101,243
2000,1,5225372,1496.1,1,2,1595.84,43,48,4800,210,2101,159
2000,1,5225671,598.44,1,2,598.44,50,6,600,210,2101,453
2000,1,5225970,1496.1,1,1,1496.1,44,200,20000,210,2101,579
2000,1,5225970,1496.1,1,2,1496.1,42,200,20000,210,2101,666
2000,1,5226469,1795.32,1,5,1496.1,35,48,4800,210,2101,159
2000,1,5226469,1795.32,1,6,1795.32,43,200,20000,210,2101,991
2000,1,5227366,598.44,1,1,897.66,44,48,4800,210,2101,37
2000,1,5227865,897.66,1,1,1196.88,36,48,4800,290,2900,175
2000,1,5227865,897.66,1,2,598.44,36,48,4800,290,2900,207
2000,1,5227965,897.66,1,2,897.66,50,48,4800,210,2101,458
2000,1,5228862,2094.54,1,1,1795.32,43,200,20000,210,2101,313
2000,1,5229261,1496.1,1,2,1496.1,46,48,4800,211,2110,18
2000,1,5229561,897.66,1,2,598.44,46,48,4800,210,2101,567
2000,1,5229960,1795.32,1,1,1496.1,48,200,20000,210,2101,473
2000,1,5229960,1795.32,1,2,1795.32,47,48,4800,211,2110,885
2000,1,5230159,598.44,1,2,598.44,47,48,4800,290,2900,436
2000,1,5230359,1196.88,1,1,1196.88,43,48,4800,290,2900,313
2000,1,5230658,2094.54,1,1,2094.54,47,48,4800,290,2900,825
2000,1,5232054,2692.98,1,1,2393.76,37,48,4800,210,2101,365
2000,1,5232254,1496.1,1,3,1795.32,41,48,4800,290,2900,159
2000,1,5232353,1795.32,1,1,2393.76,36,200,20000,210,2101,505
2000,1,5232353,1795.32,1,2,1496.1,38,6,600,290,2900,405
2000,1,5232453,2393.76,1,3,1795.32,30,48,4800,210,2101,313
2000,1,5232952,2992.2,1,1,2692.98,34,48,4800,211,2110,423
2000,1,5232952,2992.2,1,2,2692.98,35,48,4800,210,2101,379
2000,1,5232952,2992.2,1,7,2992.2,37,48,4800,211,2110,853
2000,1,5233550,1795.32,1,2,1795.32,33,48,4800,290,2900,991
2000,1,5235046,1795.32,1,1,2692.98,45,48,4800,210,2101,355
2000,1,5235046,1795.32,1,2,2393.76,37,48,4800,210,2101,446
2000,1,5235745,1795.32,1,1,1795.32,31,200,20000,210,2101,17
2000,1,5235745,1795.32,1,2,1795.32,30,200,20000,210,2101,275
2000,1,5235844,2094.54,1,2,2094.54,37,48,4800,210,2101,389
2000,1,5235944,1795.32,1,1,2094.54,39,48,4800,211,2110,303
2000,1,5235944,1795.32,1,2,1795.32,37,48,4800,211,2110,637
2000,1,5236243,1496.1,1,3,1196.88,33,48,4800,210,2101,809
2000,1,5236243,1496.1,1,4,897.66,32,48,4800,210,2101,885
2000,1,5236243,1496.1,1,5,1496.1,37,48,4800,210,2101,156
2000,1,5237141,1795.32,1,1,2393.76,48,48,4800,210,2101,518
2000,1,5237540,1795.32,1,1,1196.88,46,48,4800,210,2101,313
2000,1,5237839,2094.54,1,4,2992.2,40,48,4800,290,2900,527
2000,1,5238438,598.44,1,1,897.66,33,48,4800,290,2900,866
2000,1,5238537,1795.32,1,1,1795.32,44,48,4800,290,2900,526
2000,1,5239036,1496.1,1,1,1496.1,36,48,4800,210,2101,783
2000,1,5239335,897.66,1,1,897.66,46,48,4800,211,2110,473
2000,1,5239335,897.66,1,2,598.44,46,48,4800,211,2110,468
2000,1,5239934,2393.76,1,1,2393.76,48,200,20000,210,2101,313
2000,1,5240033,897.66,1,2,299.22,39,200,20000,210,2101,405
2000,1,5240233,598.44,1,1,598.44,32,48,4800,211,2110,447
2000,1,5240931,2393.76,1,1,2692.98,42,200,20000,210,2101,275
2000,1,5241031,598.44,1,1,897.66,35,200,20000,210,2101,804
2000,1,5241330,1795.32,1,1,2692.98,35,48,4800,210,2101,275
2000,1,5241829,1795.32,1,2,2393.76,46,200,20000,210,2101,465
2000,1,5241928,2393.76,1,1,2992.2,33,48,4800,210,2101,178
2000,1,5241928,2393.76,1,2,2094.54,36,200,20000,210,2101,166
2000,1,5242128,2393.76,1,1,2094.54,47,48,4800,290,2900,376
2000,1,5242427,3590.64,1,1,3590.64,43,48,4800,210,2101,157
2000,1,5242427,3590.64,1,2,4787.52,39,48,4800,210,2101,254
2000,1,5242627,2393.76,1,1,2692.98,38,48,4800,210,2101,783
2000,1,5242726,2094.54,1,1,2393.76,39,48,4800,210,2101,804
2000,1,5243026,4488.3,1,1,4787.52,50,48,4800,210,2101,23
2000,1,5243425,2094.54,1,1,1496.1,33,200,20000,210,2101,275
2000,1,5243524,1795.32,1,3,2094.54,38,48,4800,210,2101,575
2000,1,5243624,1496.1,1,1,1496.1,43,48,4800,290,2900,888
2000,1,5243724,2094.54,1,2,1496.1,32,48,4800,210,2101,214
2000,1,5244322,1196.88,1,1,1795.32,34,200,20000,210,2101,567
2000,1,5244322,1196.88,1,2,897.66,37,200,20000,210,2101,405
2000,1,5244621,897.66,1,1,897.66,42,48,4800,210,2101,558
2000,1,5244621,897.66,1,2,1196.88,43,48,4800,210,2101,255
2000,1,5245519,897.66,1,1,598.44,34,48,4800,210,2101,453
2000,1,5245519,897.66,1,2,598.44,37,6,600,210,2101,593
2000,1,5245619,2094.54,1,1,2393.76,38,48,4800,210,2101,159
2000,1,5245818,1795.32,1,1,2094.54,42,200,20000,210,2101,159
2000,1,5245918,1496.1,1,2,1795.32,30,48,4800,210,2101,159
2000,1,5245918,1496.1,1,6,1496.1,50,48,4800,210,2101,991
2000,1,5246118,2094.54,1,2,1795.32,50,48,4800,211,2110,313
2000,1,5246217,3590.64,1,1,2692.98,40,200,20000,210,2101,498
2000,1,5246317,1795.32,1,2,1496.1,46,48,4800,210,2101,23
2000,1,5246616,2393.76,1,1,1196.88,39,48,4800,210,2101,15
2000,1,5246616,2393.76,1,2,1795.32,34,48,4800,210,2101,159
2000,1,5246716,897.66,1,1,598.44,38,48,4800,210,2101,785
2000,1,5246716,897.66,1,2,598.44,40,200,20000,210,2101,447
2000,1,5246816,3291.42,1,1,3590.64,44,48,4800,210,2101,498
2000,1,5246915,2094.54,1,1,1795.32,38,200,20000,210,2101,436
2000,1,5246915,2094.54,1,2,897.66,45,200,20000,218,2183,563
2000,1,5247813,3889.86,1,2,2692.98,38,48,4800,210,2101,567
2000,1,5248212,2692.98,1,2,2992.2,46,200,20000,210,2101,453
2000,1,5248312,2393.76,1,1,2094.54,39,200,20000,210,2101,243
2000,1,5248312,2393.76,1,2,2393.76,44,200,20000,210,2101,887
2000,1,5248910,3291.42,1,1,2393.76,32,6,600,210,2101,418
2000,1,5249209,3291.42,1,1,2692.98,38,200,20000,210,2101,505
2000,1,5249209,3291.42,1,2,3291.42,38,48,4800,211,2110,757
2000,1,5249409,2692.98,1,2,2692.98,46,200,20000,210,2101,878
2000,1,5249509,2692.98,1,1,2992.2,48,200,20000,210,2101,869
2000,1,5249509,2692.98,1,2,2393.76,48,200,20000,210,2101,468
2000,1,5249708,2992.2,1,2,3291.42,37,200,20000,290,2900,595
2000,1,5250007,1795.32,1,3,1795.32,43,48,4800,210,2101,479
2000,1,5250007,1795.32,1,4,1496.1,41,200,20000,210,2101,479
2000,1,5250207,1196.88,1,1,1196.88,32,200,20000,210,2101,447
2000,1,5250207,1196.88,1,2,1196.88,43,48,4800,210,2101,22
2000,1,5250506,2692.98,1,1,2992.2,38,200,20000,210,2101,558
2000,1,5250606,2393.76,1,1,1795.32,47,48,4800,210,2101,505
2000,1,5250606,2393.76,1,2,1196.88,43,48,4800,210,2101,447
2000,1,5250706,2692.98,1,2,2393.76,50,48,4800,210,2101,453
2000,1,5250805,3590.64,1,1,2992.2,43,48,4800,290,2900,507
2000,1,5250805,3590.64,1,2,3291.42,39,48,4800,290,2900,156
2000,1,5250905,2393.76,1,1,2094.54,43,200,20000,210,2101,686
2000,1,5250905,2393.76,1,2,1496.1,40,48,4800,290,2900,159
2000,1,5251105,3291.42,1,1,3590.64,36,200,20000,210,2101,804
2000,1,5251105,3291.42,1,2,2094.54,33,48,4800,210,2101,243
2000,1,5251204,3291.42,1,6,5186.48,37,200,20000,210,2102,869
2000,1,5251204,3291.42,1,7,4787.52,35,6,600,210,2101,799
2000,1,5251304,299.22,1,5,299.22,40,48,4800,211,2110,159
2000,1,5251404,2992.2,1,2,3291.42,49,200,20000,210,2101,405
2000,1,5251603,1795.32,1,1,1795.32,43,200,20000,210,2101,208
2000,1,5251603,1795.32,1,2,1795.32,40,200,20000,210,2101,159
2000,1,5251803,4189.08,1,3,3590.64,48,48,4800,211,2110,157
2000,1,5251902,2094.54,1,1,3590.64,49,200,20000,210,2101,567
2000,1,5252102,1496.1,1,1,1196.88,43,200,20000,210,2101,27
2000,1,5252102,1496.1,1,2,1795.32,40,48,4800,210,2101,95
2000,1,5252301,2393.76,1,1,2992.2,45,200,20000,290,2900,186
2000,1,5252301,2393.76,1,2,2393.76,34,200,20000,290,2900,447
2000,1,5253000,2992.2,1,1,2692.98,36,48,4800,290,2900,243
2000,1,5253000,2992.2,1,2,2493.5,32,6,600,210,2101,243
2000,1,5253099,2094.54,1,1,1795.32,31,200,20000,210,2101,468
2000,1,5253199,2692.98,1,1,2692.98,37,200,20000,210,2101,436
2000,1,5253199,2692.98,1,2,2393.76,33,200,20000,210,2101,365
2000,1,5253598,1496.1,1,3,1196.88,35,48,4800,210,2101,274
2000,1,5253797,3590.64,1,2,5685.18,31,48,4800,211,2110,156
2000,1,5253897,2992.2,1,1,3291.42,46,200,20000,210,2101,748
2000,1,5254097,598.44,1,1,897.66,37,200,20000,210,2101,744
2000,1,5254097,598.44,1,2,897.66,41,48,4800,211,2110,769
2000,1,5254196,2692.98,1,1,2692.98,41,48,4800,210,2101,185
2000,1,5254396,598.44,1,3,598.44,32,48,4800,210,2101,453
2000,1,5254895,3590.64,1,1,3291.42,47,200,20000,210,2101,479
2000,1,5254895,3590.64,1,2,3590.64,44,200,20000,210,2101,479
2000,1,5255294,897.66,1,3,598.44,30,48,4800,210,2101,454
2000,1,5255593,2094.54,1,1,2992.2,33,200,20000,210,2101,453
2000,1,5255693,5086.74,1,2,4189.08,41,200,20000,210,2101,991
2000,1,5255792,2094.54,1,1,2393.76,31,200,20000,210,2101,479
2000,1,5266066,3091.94,1,2,3790.12,45,250,25000,271,2710,595
2000,1,5267163,1595.84,1,1,897.66,40,200,20000,210,2101,479
2000,1,5267163,1595.84,1,2,997.4,30,200,20000,210,2101,479
2000,1,5285814,3490.9,1,1,2194.28,32,1,100,291,2910,475
2000,1,5299478,2493.5,1,1,897.66,48,48,4800,210,2101,75
2000,1,5326807,598.44,1,1,299.22,50,200,20000,210,2101,447
2000,1,5326807,598.44,1,2,698.18,37,200,20000,210,2101,447
2000,1,5340970,997.4,1,1,598.44,33,200,20000,210,2102,567
2000,1,5340970,997.4,1,2,598.44,32,200,20000,210,2102,844
2000,1,5356031,3490.9,1,2,3191.68,33,200,20000,210,2102,869
2000,1,5358026,1595.84,1,1,897.66,46,200,20000,210,2101,779
2000,1,5360719,1296.62,1,3,1595.84,38,200,20000,210,2101,313
2000,1,5360719,1296.62,1,4,1496.1,31,200,20000,210,2101,313
2000,1,5363212,2094.54,1,1,6183.88,31,6,600,210,2101,22
2000,1,5364609,1595.84,1,1,498.7,36,200,20000,210,2101,573
2000,1,5383559,1795.32,1,2,2792.72,41,17,1700,210,2101,276
2000,1,5384357,2792.72,1,1,5884.66,32,26,2600,210,2101,779
2000,1,5384856,1496.1,1,1,1795.32,49,200,20000,210,2101,453
2000,1,5384856,1496.1,1,2,2493.5,47,48,4800,210,2101,365
2000,1,5404704,1196.88,1,2,897.66,50,200,20000,210,2101,17
2000,1,5438815,2194.28,1,1,1795.32,32,200,20000,210,2101,17
2000,1,5456968,598.44,1,1,1296.62,45,19,1900,210,2101,26
2000,1,5464149,1795.32,1,1,2094.54,33,18,1800,211,2111,22
2000,1,5475220,1895.06,1,1,2094.54,45,17,1700,210,2101,766
2000,1,5475220,1895.06,1,2,1895.06,40,17,1700,210,2101,4
2000,1,5482003,2992.2,1,1,1895.06,30,200,20000,210,2101,779
2000,1,5482102,598.44,1,1,997.4,47,48,4800,210,2101,804
2000,1,5482102,598.44,1,2,598.44,34,200,20000,210,2101,313
2000,1,5483798,2094.54,1,1,2094.54,31,17,1700,210,2101,418
2000,1,5493273,1895.06,1,1,897.66,36,200,20000,210,2101,686
2000,1,5493273,1895.06,1,5,897.66,50,200,20000,210,2101,889
2000,1,5493273,1895.06,1,6,1296.62,42,200,20000,210,2101,628
2000,1,5494271,3091.94,1,3,1795.32,32,17,1700,210,2101,319
2000,1,5494869,2094.54,1,1,2493.5,31,200,20000,210,2101,436
2000,1,5494869,2094.54,1,3,2792.72,37,200,20000,210,2101,453
2000,1,5504045,1795.32,1,3,3091.94,36,200,20000,210,2101,785
2000,1,5504045,1795.32,1,6,2792.72,36,200,20000,210,2101,726
2000,1,5504245,1496.1,1,2,598.44,37,200,20000,210,2102,729
2000,1,5504245,1496.1,1,4,698.18,31,200,20000,210,2101,486
2000,1,5504943,1196.88,1,1,897.66,31,200,20000,210,2102,799
2000,1,5505043,4388.56,1,1,2792.72,36,200,20000,210,2101,185
2000,1,5505043,4388.56,1,8,3091.94,32,200,20000,290,2900,277
2000,1,5505741,1795.32,1,1,1196.88,33,200,20000,210,2101,756
2000,1,5507636,1895.06,1,3,2493.5,31,200,20000,218,2183,436
2000,1,5508134,2393.76,1,3,3091.94,44,48,4800,210,2101,799
2000,1,5508134,2393.76,1,4,2792.72,46,200,20000,210,2101,628
2000,1,5508234,2194.28,1,5,1496.1,37,200,20000,210,2101,804
2000,1,5508234,2194.28,1,6,1595.84,36,200,20000,210,2101,888
2000,1,5521998,2493.5,1,1,1496.1,34,200,20000,210,2102,779
2000,1,5524592,2493.5,1,2,2792.72,40,17,1700,210,2101,468
2000,1,5531873,2393.76,1,1,1795.32,41,200,20000,210,2101,869
2000,1,5533468,3291.42,1,1,4588.04,47,200,20000,210,2102,726
2000,1,5533468,3291.42,1,2,3690.38,43,200,20000,210,2102,389
2000,1,5535663,1496.1,1,1,299.22,31,200,20000,210,2101,535
2000,1,5537558,1795.32,1,1,1795.32,47,250,25000,271,2710,274
2000,1,5538555,2094.54,1,1,1795.32,38,250,25000,271,2710,43
2000,1,5538854,1595.84,1,1,1595.84,43,200,20000,210,2101,785
2000,1,5538854,1595.84,1,2,1795.32,45,200,20000,210,2101,779
2000,1,5539553,2393.76,1,1,1196.88,38,200,20000,210,2101,785
2000,1,5539553,2393.76,1,2,1496.1,33,200,20000,210,2101,726
2000,1,5539852,3091.94,1,1,2692.98,33,200,20000,210,2101,628
2000,1,5540749,2792.72,1,1,2194.28,30,200,20000,211,2111,518
2000,1,5540749,2792.72,1,2,2094.54,36,17,1700,227,2273,726
2000,1,5541148,1496.1,1,1,1795.32,35,200,20000,210,2101,486
2000,1,5541148,1496.1,1,2,2194.28,31,200,20000,210,2101,888
2000,1,5541547,2194.28,1,1,2792.72,43,200,20000,210,2102,436
2000,1,5541547,2194.28,1,2,2792.72,39,200,20000,210,2102,754
2000,1,5542545,2992.2,1,1,3690.38,40,200,20000,210,2102,435
2000,1,5542545,2992.2,1,2,3091.94,39,200,20000,210,2102,337
2000,1,5542744,598.44,1,2,897.66,37,200,20000,210,2101,313
2000,1,5542844,2094.54,1,3,997.4,30,200,20000,210,2101,744
2000,1,5542844,2094.54,1,4,2393.76,30,200,20000,210,2101,436
2000,1,5544141,1296.62,1,2,1895.06,34,200,20000,210,2102,274
2000,1,5544240,2194.28,1,4,2692.98,30,200,20000,210,2101,516
2000,1,5549926,2493.5,1,5,1795.32,35,200,20000,218,2183,869
2000,1,5550125,2094.54,1,1,2792.72,33,200,20000,210,2102,486
2000,1,5550823,1496.1,1,1,1895.06,38,200,20000,218,2183,365
2000,1,5550823,1496.1,1,7,897.66,33,200,20000,210,2101,496
2000,1,5550823,1496.1,1,9,1795.32,39,200,20000,210,2101,726
2000,1,5553716,1496.1,1,1,2194.28,47,200,20000,210,2101,25
2000,1,5555312,1895.06,1,1,1795.32,44,19,1900,210,2101,23
2000,1,5555312,1895.06,1,5,1496.1,45,200,20000,210,2101,686
2000,1,5565684,1496.1,1,1,2493.5,38,200,20000,210,2101,8
2000,1,5565684,1496.1,1,2,1795.32,45,200,20000,210,2101,376
2000,1,5567480,1595.84,1,1,1895.06,36,200,20000,210,2101,779
2000,1,5567480,1595.84,1,2,1795.32,37,200,20000,210,2101,754
2000,1,5567480,1595.84,1,6,1895.06,31,200,20000,210,2101,804
2000,1,5567480,1595.84,1,7,1496.1,31,200,20000,210,2101,488
2000,1,5568178,1795.32,1,1,2094.54,44,6,600,211,2110,13
2000,1,5570671,1296.62,1,1,1595.84,41,200,20000,210,2101,799
2000,1,5570671,1296.62,1,2,1196.88,39,200,20000,210,2101,22
2000,1,5570771,3091.94,1,2,1795.32,44,200,20000,210,2101,243
2000,1,5572766,2493.5,1,2,1595.84,33,200,20000,210,2101,453
2000,1,5573065,2194.28,1,4,2393.76,35,17,1700,291,2910,785
2000,1,5573464,2792.72,1,2,3291.42,35,17,1700,210,2101,7
2000,1,5581044,2393.76,1,1,1795.32,39,48,4800,210,2101,726
2000,1,5583837,3091.94,1,1,3391.16,33,200,20000,210,2101,573
2000,1,5585632,1496.1,1,1,2493.5,31,200,20000,210,2101,436
2000,1,5585632,1496.1,1,2,2393.76,33,200,20000,210,2101,17
2000,1,5586630,598.44,1,1,897.66,33,200,20000,210,2101,243
2000,1,5592215,2194.28,1,2,1795.32,43,200,20000,210,2101,435
2000,1,5592315,2393.76,1,1,2792.72,34,200,20000,210,2101,726
2000,1,5592714,2792.72,1,1,2194.28,45,200,20000,291,2910,468
2000,1,5595906,2792.72,1,2,2493.5,32,18,1800,210,2101,359
2000,1,5598100,3690.38,1,3,2493.5,40,35,3500,271,2710,579
2000,1,5600394,2194.28,1,2,2194.28,48,200,20000,210,2101,159
2000,1,5600893,2393.76,1,1,3091.94,32,200,20000,210,2101,443
2000,1,5600893,2393.76,1,2,6782.32,32,200,20000,210,2101,443
2000,1,5600893,2393.76,1,3,3291.42,30,200,20000,210,2101,435
2000,1,5601691,1895.06,1,1,1496.1,44,300,30030,235,2350,436
2000,1,5601691,1895.06,1,2,1895.06,37,300,30030,235,2350,888
2000,1,5603486,2393.76,1,1,2493.5,35,200,20000,210,2101,804
2000,1,5603486,2393.76,1,2,2393.76,36,200,20000,210,2101,356
2000,1,5605182,1795.32,1,1,897.66,47,200,20000,210,2101,783
2000,1,5605182,1795.32,1,2,997.4,43,17,1700,210,2101,364
2000,1,5605381,2094.54,1,1,2094.54,33,200,20000,210,2101,23
2000,1,5605381,2094.54,1,2,2194.28,33,200,20000,210,2101,628
2000,1,5605880,3291.42,1,1,2493.5,42,200,20000,210,2101,453
2000,1,5605880,3291.42,1,2,1895.06,40,200,20000,210,2101,779
2000,1,5610567,2194.28,1,1,1795.32,33,200,20000,210,2101,448
2000,1,5610567,2194.28,1,2,2792.72,37,200,20000,210,2101,785
2000,1,5610867,1496.1,1,1,2194.28,39,200,20000,291,2910,804
2000,1,5611365,2194.28,1,1,2393.76,38,200,20000,210,2101,785
2000,1,5611764,2792.72,1,3,2493.5,47,200,20000,210,2101,405
2000,1,5616452,2094.54,1,1,3091.94,48,200,20000,210,2101,444
2000,1,5617150,2094.54,1,4,1196.88,33,200,20000,210,2101,405
2000,1,5617250,5186.48,1,3,3690.38,33,200,20000,210,2101,435
2000,1,5617350,1496.1,1,3,2094.54,30,17,1700,211,2110,505
2000,1,5617450,1196.88,1,1,1196.88,40,200,20000,210,2101,779
2000,1,5617549,1296.62,1,1,897.66,50,200,20000,210,2101,21
2000,1,5617649,2493.5,1,2,2493.5,41,200,20000,218,2183,567
2000,1,5617749,1895.06,1,1,2493.5,41,200,20000,210,2102,783
2000,1,5617749,1895.06,1,2,1496.1,38,200,20000,210,2102,779
2000,1,5617848,1895.06,1,2,1795.32,43,200,20000,210,2101,669
2000,1,5617948,3091.94,1,3,2692.98,30,200,20000,210,2101,573
2000,1,5618247,1795.32,1,1,2493.5,42,200,20000,218,2183,869
2000,1,5618247,1795.32,1,2,1496.1,43,200,20000,218,2183,889
2000,1,5618746,2692.98,1,3,2692.98,30,200,20000,210,2101,364
2000,1,5619245,2194.28,1,1,2792.72,37,200,20000,210,2101,519
2000,1,5619245,2194.28,1,2,2792.72,41,200,20000,210,2101,888
2000,1,5619744,2792.72,1,1,3690.38,34,200,20000,210,2101,37
2000,1,5620541,2493.5,1,1,2792.72,37,200,20000,210,2101,174
2000,1,5620641,1296.62,1,1,897.66,31,17,1700,210,2101,175
2000,1,5622038,2393.76,1,1,2493.5,37,200,20000,210,2101,688
2000,1,5622137,1895.06,1,1,2792.72,33,17,1700,210,2101,889
2000,1,5622536,1496.1,1,1,1496.1,50,200,20000,210,2101,628
2000,1,5622536,1496.1,1,3,1196.88,30,200,20000,210,2101,22
2000,1,5622835,1496.1,1,2,1595.84,36,200,20000,210,2101,563
2000,1,5622835,1496.1,1,3,897.66,33,200,20000,210,2101,563
